filename,Numeral,Intonation,Speaker
24873,50,neutral,25
24874,18,bored,58
24877,3,bored,125
24878,30,question,30
24880,13,question,2
24881,90,bored,41
24882,60,neutral,39
24883,40,excited,30
24884,5,question,127
24885,10,question,10
24886,100,question,85
24888,1000,neutral,62
24889,7,question,126
24890,70,excited,51
24891,20,neutral,27
24892,8,neutral,12
24893,1,bored,25
24894,6,neutral,79
24895,13,neutral,81
24896,16,bored,29
24897,100,excited,23
24898,2,neutral,97
24901,1,neutral,16
24902,1000000000,excited,61
24903,0,question,102
24904,40,neutral,72
24905,19,excited,43
24907,80,neutral,48
24908,100,question,103
24910,5,neutral,45
24911,1000000000,excited,16
24913,6,neutral,54
24914,40,bored,148
24916,9,neutral,0
24919,13,question,18
24920,19,excited,29
24921,30,neutral,92
24922,60,neutral,44
24923,13,excited,133
24926,19,question,105
24927,7,question,77
24928,80,question,12
24930,1000,bored,16
24931,15,bored,4
24932,13,question,114
24933,7,excited,7
24935,6,bored,10
24937,14,excited,4
24939,100,excited,138
24940,1000000,bored,66
24942,3,excited,41
24943,1,question,136
24944,19,question,151
24947,1000,excited,103
24949,10,excited,55
24952,12,excited,147
24953,6,bored,33
24954,19,excited,32
24955,60,bored,137
24956,70,question,23
24958,8,excited,102
24959,0,question,89
24960,40,bored,12
24961,1000000,excited,98
24962,2,excited,2
24963,70,neutral,9
24964,70,bored,7
24965,13,neutral,12
24966,20,neutral,138
24968,3,neutral,131
24971,30,question,72
24973,12,neutral,60
24974,1000,question,140
24975,15,neutral,153
24976,18,excited,68
24978,5,neutral,137
24980,10,question,92
24981,30,neutral,42
24983,15,neutral,77
24984,50,bored,77
24988,70,bored,153
24990,15,question,76
24993,15,bored,71
24995,20,neutral,146
24996,70,excited,18
24997,13,question,106
24998,2,excited,96
24999,8,bored,43
25001,2,excited,145
25002,13,excited,125
25004,90,neutral,4
25005,1,excited,49
25006,80,question,101
25009,8,question,22
25014,9,question,102
25015,9,neutral,44
25016,4,bored,139
25017,80,neutral,134
25018,100,excited,81
25019,1,question,34
25021,1000,bored,139
25022,9,neutral,26
25023,2,bored,28
25027,12,bored,50
25028,1,question,42
25029,13,question,140
25030,60,bored,17
25031,9,excited,139
25032,14,question,145
25033,9,excited,79
25034,40,bored,76
25036,10,neutral,80
25037,20,neutral,1
25038,80,bored,109
25039,0,excited,148
25041,1,neutral,121
25043,1,excited,69
25044,1000000,question,112
25045,5,excited,78
25047,14,question,27
25048,1,question,128
25049,30,excited,87
25052,8,neutral,70
25053,7,question,147
25054,1,question,60
25056,15,neutral,44
25057,18,neutral,152
25058,16,question,135
25059,1,question,22
25060,90,neutral,35
25064,60,bored,47
25065,14,neutral,89
25066,50,question,57
25067,9,neutral,16
25068,11,excited,7
25069,10,bored,134
25071,90,excited,85
25072,90,neutral,62
25073,1000000,question,33
25074,12,question,82
25075,13,question,110
25077,16,bored,62
25078,30,bored,136
25079,18,bored,150
25080,1000000,neutral,43
25083,1,excited,108
25084,50,bored,139
25088,8,bored,8
25093,2,question,118
25094,8,bored,27
25095,4,question,116
25096,9,neutral,23
25098,6,excited,11
25101,16,question,104
25102,14,neutral,18
25103,3,neutral,14
25104,2,question,85
25106,0,excited,23
25107,6,excited,150
25108,90,neutral,42
25109,40,question,77
25110,16,bored,61
25111,50,neutral,84
25112,80,question,52
25113,4,question,108
25115,1000000000,bored,75
25116,90,question,30
25117,5,neutral,6
25119,13,bored,152
25122,4,question,129
25124,9,excited,68
25126,6,excited,65
25127,2,question,48
25128,6,neutral,63
25129,3,bored,126
25130,20,excited,96
25132,80,question,24
25134,100,question,131
25135,1000,question,45
25137,20,question,67
25138,7,neutral,132
25139,15,bored,47
25140,17,neutral,103
25141,11,neutral,15
25142,18,question,142
25143,1000,bored,148
25144,5,bored,13
25145,90,question,61
25146,3,question,67
25147,80,question,131
25149,100,excited,128
25150,1000000000,neutral,48
25151,18,bored,82
25152,7,neutral,31
25153,6,neutral,99
25154,10,excited,118
25155,90,bored,95
25156,3,excited,108
25159,70,excited,43
25160,12,neutral,101
25161,7,neutral,12
25162,18,bored,14
25165,7,question,81
25166,6,excited,97
25167,17,bored,25
25168,14,question,81
25169,20,question,103
25170,17,excited,34
25173,18,bored,4
25174,70,neutral,109
25175,1000,neutral,85
25176,19,neutral,38
25177,10,neutral,120
25179,70,neutral,87
25180,8,neutral,100
25182,7,neutral,12
25183,8,bored,9
25184,1000,excited,44
25186,20,neutral,125
25187,5,neutral,127
25188,5,neutral,61
25190,80,bored,41
25191,6,bored,86
25194,17,neutral,54
25195,1000000000,excited,121
25196,14,bored,105
25197,13,excited,121
25198,1000000000,bored,97
25199,1000000000,neutral,15
25200,8,excited,17
25201,11,neutral,57
25202,14,neutral,3
25203,1,excited,107
25204,0,bored,148
25205,11,question,35
25207,1000,excited,9
25209,8,bored,85
25210,30,question,49
25212,6,bored,46
25213,2,neutral,15
25214,2,bored,101
25217,19,excited,2
25219,12,question,3
25220,30,question,54
25221,40,excited,46
25222,40,bored,24
25224,12,bored,121
25225,9,bored,107
25226,6,excited,152
25228,16,neutral,9
25229,1000,excited,109
25230,0,excited,121
25234,1000,question,41
25236,15,excited,67
25237,1000000,neutral,112
25238,18,question,26
25239,70,bored,98
25241,1000,neutral,27
25242,12,neutral,151
25245,1000000,bored,135
25247,20,neutral,78
25248,20,excited,0
25249,1,excited,66
25250,16,excited,86
25251,11,question,73
25252,40,question,54
25256,20,neutral,42
25257,100,neutral,49
25258,13,bored,45
25259,10,excited,0
25260,1000000000,question,71
25261,11,neutral,1
25263,17,excited,4
25264,10,question,115
25266,20,question,72
25268,16,neutral,31
25269,1,neutral,80
25272,15,bored,93
25273,1000000,question,100
25274,18,neutral,31
25277,100,excited,21
25278,1000000,neutral,143
25281,15,question,90
25282,60,excited,137
25283,10,question,30
25284,80,question,152
25285,11,question,15
25286,90,bored,83
25288,19,excited,147
25291,60,neutral,9
25292,60,excited,2
25294,30,bored,52
25295,1000000,bored,39
25297,80,bored,114
25298,11,question,68
25299,6,excited,29
25300,18,bored,56
25304,70,excited,15
25306,50,question,76
25308,12,question,60
25309,1,neutral,64
25310,40,question,125
25311,15,neutral,85
25312,7,excited,26
25316,1000000000,neutral,148
25317,6,bored,114
25318,16,question,137
25319,90,excited,140
25320,6,question,4
25322,16,bored,93
25323,4,neutral,78
25324,0,bored,111
25325,11,neutral,55
25326,5,bored,150
25328,3,question,96
25329,4,excited,23
25331,0,excited,6
25332,1000000,excited,102
25334,15,bored,27
25336,40,neutral,12
25337,1000000000,excited,12
25338,12,neutral,98
25339,3,excited,54
25341,18,bored,86
25342,1000,excited,87
25343,2,neutral,147
25347,80,question,92
25348,9,bored,41
25351,50,question,43
25352,1000,excited,41
25353,9,question,56
25354,19,bored,140
25357,15,neutral,68
25358,11,excited,128
25360,40,bored,37
25362,10,bored,1
25364,80,question,111
25365,6,bored,73
25366,1000000000,bored,17
25367,1000000000,excited,11
25368,4,question,104
25372,1000000000,question,22
25373,10,excited,83
25376,100,question,21
25379,13,neutral,132
25381,18,bored,63
25382,10,excited,3
25383,16,bored,79
25384,1000000000,excited,67
25385,100,excited,15
25386,8,question,103
25388,18,excited,23
25389,13,bored,126
25390,5,bored,131
25392,1,excited,105
25393,70,neutral,110
25394,9,bored,151
25396,1000,bored,54
25398,1,neutral,97
25399,30,excited,107
25401,15,question,146
25402,5,neutral,79
25403,18,excited,88
25405,17,neutral,150
25406,9,neutral,126
25407,10,excited,7
25410,12,question,52
25411,4,bored,115
25412,0,question,118
25413,20,question,92
25414,50,bored,80
25416,50,question,68
25418,11,bored,45
25419,0,excited,81
25421,30,neutral,130
25422,7,neutral,64
25423,9,bored,9
25424,8,excited,91
25425,100,excited,82
25426,13,neutral,113
25428,30,bored,107
25429,18,neutral,104
25430,80,excited,22
25431,19,bored,128
25432,5,bored,126
25433,100,excited,101
25435,40,bored,68
25436,3,neutral,49
25437,17,bored,145
25438,10,question,131
25439,40,bored,66
25440,17,neutral,15
25441,1000000,neutral,39
25442,40,excited,63
25444,19,excited,152
25445,16,bored,153
25446,100,excited,138
25447,1000000,question,93
25448,17,question,15
25449,17,question,131
25450,12,neutral,102
25452,18,bored,85
25453,15,bored,35
25454,70,question,106
25455,12,question,122
25456,1000,bored,87
25457,3,question,91
25458,8,question,71
25459,19,neutral,70
25460,3,excited,93
25462,14,question,54
25464,1000000000,question,12
25465,1000,neutral,29
25466,1000000,excited,47
25469,7,neutral,96
25471,70,bored,121
25472,100,bored,92
25480,13,question,93
25481,70,bored,138
25483,8,neutral,90
25484,17,bored,135
25486,19,bored,66
25487,14,excited,37
25488,13,neutral,69
25489,15,bored,57
25490,16,excited,95
25492,9,question,122
25494,40,bored,63
25495,20,question,112
25496,5,excited,119
25497,16,bored,50
25498,18,neutral,103
25500,18,neutral,20
25502,6,question,104
25503,1000,bored,5
25504,5,excited,151
25505,15,bored,37
25507,7,bored,7
25508,30,question,81
25509,18,excited,37
25512,60,excited,33
25513,6,neutral,110
25514,15,question,6
25515,1000000000,bored,66
25516,19,bored,73
25517,1000,bored,118
25518,15,bored,99
25519,15,excited,24
25521,50,bored,119
25522,30,excited,63
25523,100,excited,143
25524,20,excited,62
25526,1,question,102
25529,5,neutral,113
25530,8,bored,110
25531,12,excited,5
25532,60,excited,59
25534,19,bored,131
25535,9,bored,6
25537,100,excited,34
25538,50,excited,70
25540,5,bored,136
25541,6,excited,100
25542,5,question,59
25543,60,question,50
25544,20,excited,91
25546,17,question,30
25547,12,question,142
25548,1000000,question,115
25549,2,neutral,60
25550,19,question,44
25552,16,bored,147
25553,90,bored,118
25557,15,bored,83
25559,7,question,92
25560,16,excited,49
25562,4,neutral,15
25563,3,excited,91
25564,8,neutral,88
25568,100,excited,152
25569,30,neutral,26
25570,13,excited,68
25571,100,excited,127
25572,40,bored,22
25574,6,excited,5
25575,80,excited,100
25576,12,neutral,8
25577,7,bored,101
25578,1,excited,13
25580,18,bored,71
25582,40,excited,73
25583,11,excited,63
25584,1,question,111
25585,8,question,104
25586,12,question,138
25587,18,question,143
25588,19,neutral,65
25589,1000000,question,75
25591,90,bored,138
25592,14,question,53
25593,3,bored,66
25594,2,bored,109
25595,19,question,152
25596,16,bored,13
25597,4,neutral,133
25598,13,excited,2
25600,9,question,153
25601,19,bored,121
25602,10,bored,108
25603,15,excited,129
25604,30,bored,81
25606,8,question,122
25607,1000000,excited,16
25608,19,neutral,9
25610,18,question,116
25611,0,excited,108
25615,10,bored,30
25617,30,question,83
25619,1000000000,neutral,65
25621,18,bored,80
25622,1,question,25
25624,100,bored,98
25625,16,neutral,6
25626,60,neutral,63
25627,1000,excited,36
25628,70,excited,117
25629,20,neutral,95
25632,12,neutral,109
25633,30,neutral,7
25634,2,excited,56
25636,8,bored,32
25638,11,bored,30
25639,14,question,39
25640,7,bored,21
25641,18,question,63
25642,2,bored,28
25644,1000,excited,54
25645,10,excited,26
25646,16,bored,60
25647,12,bored,49
25648,1,excited,48
25649,10,question,10
25650,9,neutral,97
25651,1,bored,5
25653,1000,neutral,69
25654,11,bored,4
25655,12,excited,97
25658,20,neutral,48
25659,70,bored,33
25661,1000000,neutral,26
25662,9,bored,145
25663,40,neutral,67
25664,9,bored,138
25665,17,bored,93
25667,11,excited,13
25669,70,neutral,96
25670,70,bored,21
25675,13,bored,18
25676,40,neutral,71
25677,17,question,138
25678,80,bored,6
25679,7,neutral,137
25680,15,excited,104
25682,15,excited,6
25683,20,question,20
25684,30,bored,129
25685,30,excited,103
25686,17,bored,116
25687,7,excited,67
25689,8,excited,146
25691,17,neutral,60
25692,6,bored,106
25695,17,neutral,57
25696,100,bored,54
25698,30,question,115
25699,40,excited,65
25700,16,bored,130
25703,11,question,64
25704,8,neutral,70
25705,1,excited,78
25706,20,neutral,73
25707,80,question,109
25708,40,excited,122
25709,30,question,86
25710,1000000000,excited,86
25711,1000,excited,140
25713,14,excited,152
25714,100,bored,64
25715,9,question,62
25716,3,excited,47
25718,2,bored,98
25720,80,question,67
25721,50,bored,66
25722,1000000000,excited,77
25723,1,neutral,127
25724,70,question,109
25728,70,bored,140
25729,40,question,119
25730,11,question,69
25731,1,bored,98
25733,80,bored,138
25734,2,neutral,151
25736,3,excited,109
25737,60,question,62
25738,30,question,3
25740,80,question,145
25741,50,excited,76
25744,20,bored,118
25746,11,question,61
25747,8,bored,146
25748,6,bored,109
25749,1000,neutral,117
25750,17,neutral,48
25751,50,bored,7
25752,70,neutral,2
25754,1,excited,7
25755,1000000,neutral,79
25756,19,neutral,93
25757,7,neutral,101
25758,30,excited,40
25759,40,question,76
25762,1000,excited,22
25763,7,neutral,19
25765,17,bored,26
25766,60,neutral,19
25767,1000000,neutral,49
25769,5,excited,50
25770,3,excited,21
25771,11,neutral,100
25772,6,question,69
25773,7,question,124
25776,100,question,37
25778,0,bored,129
25781,1000,question,106
25783,1000000000,excited,14
25784,30,bored,145
25787,11,excited,9
25790,13,neutral,92
25791,12,excited,146
25792,9,excited,13
25794,80,excited,88
25797,11,bored,73
25798,1000000,excited,153
25799,4,bored,8
25800,1000000,excited,13
25801,13,question,91
25802,9,question,9
25804,40,excited,137
25806,1000000,excited,86
25807,7,excited,46
25808,19,neutral,116
25809,19,excited,82
25810,15,neutral,34
25812,9,bored,112
25814,1000000,excited,69
25815,14,bored,7
25817,80,excited,55
25818,20,neutral,54
25819,14,bored,84
25820,8,neutral,71
25821,9,bored,95
25822,5,neutral,72
25823,17,excited,53
25824,15,excited,35
25825,11,excited,51
25826,9,bored,91
25827,9,bored,82
25828,100,excited,88
25829,14,question,86
25830,11,excited,99
25831,1000000000,question,16
25833,6,question,146
25836,9,bored,38
25840,3,excited,102
25841,5,neutral,106
25842,12,excited,14
25843,50,question,8
25844,3,question,85
25845,10,neutral,67
25846,60,bored,126
25850,90,bored,69
25851,80,bored,128
25852,1000000,excited,146
25855,40,neutral,7
25856,1000,question,43
25858,3,neutral,63
25859,5,question,3
25860,17,bored,130
25861,6,excited,100
25862,16,neutral,34
25863,4,neutral,56
25864,17,question,6
25865,7,bored,126
25867,3,neutral,83
25868,6,neutral,111
25869,12,excited,120
25875,0,excited,93
25876,1000000,neutral,12
25878,70,bored,67
25885,12,neutral,120
25886,19,excited,141
25890,1,question,11
25892,90,excited,96
25893,1000000000,neutral,126
25894,5,bored,23
25896,1000,neutral,8
25897,19,bored,68
25898,19,neutral,58
25899,1000000,question,79
25901,40,excited,150
25905,40,question,0
25906,7,neutral,5
25907,5,bored,0
25908,15,neutral,65
25909,30,question,92
25910,5,question,54
25911,17,neutral,108
25913,1000000000,bored,71
25914,1000,bored,78
25915,2,neutral,148
25917,70,excited,137
25919,12,neutral,11
25921,0,excited,78
25923,8,excited,141
25924,16,question,1
25926,12,bored,84
25927,30,excited,141
25928,80,question,1
25930,0,neutral,71
25931,50,bored,68
25932,30,excited,133
25933,40,question,14
25934,70,excited,129
25935,1000000,neutral,55
25937,12,neutral,59
25938,13,question,57
25940,5,question,33
25942,11,neutral,96
25943,40,neutral,35
25944,30,question,91
25945,8,neutral,21
25946,80,bored,61
25947,0,question,106
25948,1000000000,bored,146
25949,1,neutral,84
25950,20,neutral,145
25952,12,neutral,15
